Lighting,Weather,HWY_Factor,Factors_Ro,X,Y,Crash_Seve,Crash_Date,Distance,Dir,Agency,Accident_R,AREA,PERIMETER,WARD,ACRES,SQ_MILES,AREA_1,LEN,Primary_St,Secondary_
DAYLIGHT,CLEAR,OTHER HIGHWAY,WET,-115.1762125,36.13811676,INJURY CRASH,09/28/2016,1000,S,NHP,2357456,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N,IR15N TO SR589W/E INT40
DAYLIGHT,CLEAR,NONE,DRY,-115.1727358,36.16168184,INJURY CRASH,09/28/2016,250,S,LVMPD,2354187,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,RANCHO DR,PALOMINO LN
,CLOUDY,,,-115.2381719,36.18843317,PROPERTY DAMAGE ONLY,09/28/2016,100,E,LVMPD,2354186,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,VEGAS DR,AMELIA WAY
DARK - SPOT LIGHTING,CLEAR,OTHER HIGHWAY,DRY,-115.1601131,36.1627972,INJURY CRASH,09/28/2016,300,N,NHP,2357465,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N,GRAND CENTRAL PARK N TO IR15N INT41
,CLEAR,,,-115.2028993,36.14435377,PROPERTY DAMAGE ONLY,09/28/2016,902,W,LVMPD,2354197,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR589,ARVILLE ST
,CLEAR,,,-115.20294340000001,36.14435406,PROPERTY DAMAGE ONLY,09/28/2016,915,W,LVMPD,2354192,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR589,ARVILLE ST
DAYLIGHT,CLEAR,NONE,DRY,-115.1982074,36.13715203,INJURY CRASH,09/28/2016,374,E,LVMPD,2354195,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,PENNWOOD AVE,ARVILLE ST
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.23019550000001,36.23681643,INJURY CRASH,09/28/2016,1200,S,LVMPD,2354210,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,SR599,SR573
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.1618571,36.15872393,INJURY CRASH,09/28/2016,748,W,LVMPD,2354211,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR159,IR15N TO SR159E INT41
DAYLIGHT,CLEAR,NONE,DRY,-115.17042990000002,36.14397797,PROPERTY DAMAGE ONLY,09/28/2016,10,S,NHP,2357433,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N TO SR589W/E INT40,SR589
DAYLIGHT,CLOUDY,NONE,DRY,-115.2157625,36.17406913,INJURY CRASH,09/28/2016,320,S,NHP,2357423,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95N,DECATUR BLVD N/S TO US95N INT79
DARK - SPOT LIGHTING,CLOUDY,NONE,DRY,-115.1865047,36.17567815,INJURY CRASH,09/28/2016,1200,N,NHP,2357461,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,US95S TO SR599S INT77
DAYLIGHT,CLEAR,NONE,DRY,-115.16088490000001,36.19555949,PROPERTY DAMAGE ONLY,09/28/2016,25,S,LVMPD,2323034,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,LAKE MEAD BLVD,MARTIN L KING BLVD
DAYLIGHT,CLOUDY,NONE,DRY,-115.14442460000001,36.18081688,INJURY CRASH,09/28/2016,0,AT INT,NHP,2330187,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR578,FRCL38
DAYLIGHT,CLOUDY,GLARE,DRY,-115.1469179,36.17991807,INJURY CRASH,09/28/2016,0,AT INT,NHP,2357440,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,D ST,FRCL40 TO IR15S INT43
DAYLIGHT,CLEAR,NONE,DRY,-115.14443419999999,36.18080555,PROPERTY DAMAGE ONLY,09/28/2016,5,S,NHP,2357455,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,FRCL38,SR578
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",,-115.143671,36.1829881,INJURY CRASH,09/28/2016,1000,N,NHP,2357408,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,IR15N,US95N TO IR15N INT42
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.165374,36.1758665,PROPERTY DAMAGE ONLY,09/28/2016,200,S,NHP,2357406,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N,US95N TO SR599N INT77B
DAYLIGHT,CLOUDY,NONE,,-115.1676201,36.17554677,PROPERTY DAMAGE ONLY,09/28/2016,200,S,NHP,2357444,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95S TO IR15S INT42,US95S TO FRCL54/MLK INT76
DAYLIGHT,CLOUDY,NONE,DRY,-115.2603642,36.24766883,INJURY CRASH,09/28/2016,0,AT INT,LVMPD,2323029,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,N BUFFALO DR,LONE MOUNTAIN RD
,CLEAR,,,-115.2325627,36.23946433,PROPERTY DAMAGE ONLY,09/28/2016,15,E,LVMPD,2323030,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,SR573,SR599
DAYLIGHT,CLEAR,NONE,DRY,-115.253977,36.26310036,PROPERTY DAMAGE ONLY,09/29/2016,200,N,NHP,2337701,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,US95S,US95S TO SR599 INT90A
DAYLIGHT,CLEAR,NONE,WET,-115.2616426,36.27705025,PROPERTY DAMAGE ONLY,09/29/2016,300,E,NHP,2337681,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,CC215N,FRONTAGE RD
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.31405840000001,36.15880847,INJURY CRASH,09/29/2016,0,AT INT,LVMPD,2332788,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,SR159,S HUALAPAI WAY
,CLEAR,,,-115.27897779999999,36.14389841,PROPERTY DAMAGE ONLY,09/29/2016,20,S,LVMPD,2332765,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,S DURANGO DR,SAHARA AVE
DUSK,CLEAR,NONE,DRY,-115.10152920000002,36.1455256,INJURY CRASH,09/29/2016,22,W,LVMPD,2332783,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR589,SR582
DAYLIGHT,CLEAR,NONE,DRY,-115.1357239,36.16098059,INJURY CRASH,09/29/2016,0,AT INT,LVMPD,2332737,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,MARYLAND PKWY,CLARK AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.1233837,36.15494232,INJURY CRASH,09/29/2016,8,S,LVMPD,2332743,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,BURNHAM AVE,FRANKLIN AVE
DAYLIGHT,CLOUDY,OTHER HIGHWAY,DRY,-115.0803562,36.18118316,PROPERTY DAMAGE ONLY,09/29/2016,170,N,LVMPD,2332770,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,LAMB BLVD,E WASHINGTON AVE
DUSK,CLOUDY,NONE,WET,-115.11102120000001,36.16756194,INJURY CRASH,09/29/2016,200,S,NHP,2337705,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,US95S,EASTERN AVE TO US95S INT73
DAYLIGHT,CLEAR,NONE,WET,-115.11910549999999,36.16764576,PROPERTY DAMAGE ONLY,09/29/2016,1000,S,NHP,2337696,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,US95S,MILE MARKER 73.365
DAYLIGHT,CLEAR,NONE,DRY,-115.0964854,36.16603045,PROPERTY DAMAGE ONLY,09/29/2016,1230,N,NHP,2393601,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,US95N,MILE MARKER 72
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.2256034,36.15165272,INJURY CRASH,09/29/2016,0,AT INT,LVMPD,2332785,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,W OAKEY BLVD,SR596
DAYLIGHT,CLEAR,NONE,DRY,-115.2398898,36.1846847,PROPERTY DAMAGE ONLY,09/29/2016,97,S,LVMPD,2332738,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,CLAIM JUMPER DR,LOST DUTCHMAN DR
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.2619918,36.15545084,PROPERTY DAMAGE ONLY,09/29/2016,150,N,LVMPD,2332779,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,S BUFFALO DR,DEL REY AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.22555870000001,36.15588474,INJURY CRASH,09/29/2016,450,S,LVMPD,2332773,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR596,TRANSVERSE DR
DAYLIGHT,CLEAR,NONE,DRY,-115.1729064,36.15673907,PROPERTY DAMAGE ONLY,09/29/2016,260,N,LVMPD,2332769,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,RANCHO DR,EDGEWOOD AVE
,CLEAR,,,-115.2239503,36.15885763,PROPERTY DAMAGE ONLY,09/29/2016,75,S,LVMPD,2332762,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR596,SR159
DAYLIGHT,CLEAR,NONE,DRY,-115.2422129,36.181127200000006,INJURY CRASH,09/29/2016,20,N,LVMPD,2332746,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,RAINBOW BLVD,W WASHINGTON AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.16547690000002,36.15873245,PROPERTY DAMAGE ONLY,09/29/2016,0,AT INT,LVMPD,2332742,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR159,SHADOW LN
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.17420770000001,36.14074505,PROPERTY DAMAGE ONLY,09/29/2016,150,N,NHP,2337706,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15S,SR589 TO IR15S INT40
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.16042920000001,36.16232962,PROPERTY DAMAGE ONLY,09/29/2016,500,S,NHP,2337691,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15S,IR15S TO MLK/SR159 INT41
DAYLIGHT,CLEAR,NONE,DRY,-115.1704279,36.1440054,PROPERTY DAMAGE ONLY,09/29/2016,0,AT INT,NHP,2337711,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR589,SR589W/E TO IR15N INT40
,CLEAR,,,-115.24196359999999,36.19580607,PROPERTY DAMAGE ONLY,09/29/2016,0,AT INT,LVMPD,2332749,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,RAINBOW BLVD,LAKE MEAD BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.2228531,36.18293853,PROPERTY DAMAGE ONLY,09/29/2016,24,N,LVMPD,2332767,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,N MALLARD ST,RAE DR
DAYLIGHT,CLOUDY,NONE,DRY,-115.159673,36.18071891,INJURY CRASH,09/29/2016,61,E,LVMPD,2332776,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,W WASHINGTON AVE,N ST
DARK - CONTINUOUS LIGHTING,CLOUDY,NONE,DRY,-115.24220859999998,36.18316604,INJURY CRASH,09/29/2016,762,N,LVMPD,2332791,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,RAINBOW BLVD,W WASHINGTON AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.2235403,36.20291379,INJURY CRASH,09/29/2016,59,E,LVMPD,2332766,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SMOKE RANCH RD,JONES BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.15624140000001,36.172917600000005,INJURY CRASH,09/29/2016,1400,S,NHP,2337683,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,IR15S,MILE MARKER 43
DAYLIGHT,CLEAR,NONE,DRY,-115.1517971,36.20297314,INJURY CRASH,09/29/2016,0,AT INT,NLPD,2343251,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,W CAREY AVE,REVERE ST
DARK - SPOT LIGHTING,CLOUDY,NONE,DRY,-115.24369569999999,36.23334620000001,PROPERTY DAMAGE ONLY,09/29/2016,180,N,LVMPD,2332745,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,BROADRIVER DR,W ALEXANDER RD
,CLEAR,,,-115.225477,36.26090691,PROPERTY DAMAGE ONLY,09/29/2016,0,AT INT,LVMPD,2332736,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,JONES BLVD,ANN RD
,CLEAR,,,-115.2085215,36.19536456,PROPERTY DAMAGE ONLY,09/29/2016,100,W,LVMPD,2332753,10872066.998867698,22684.90258758,0,249.5893133,0.38998330000000003,10872066.9989,22684.902587599998,LAKE MEAD BLVD,FAIRHAVEN ST
DAYLIGHT,CLEAR,NONE,DRY,-115.2786188,36.31004518,INJURY CRASH,09/30/2016,0,AT INT,LVMPD,2332806,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,N DURANGO DR,RACEL ST
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.28801259999999,36.29497776,PROPERTY DAMAGE ONLY,09/30/2016,10,N,NHP,2337756,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,N DURANGO DR,OSO BLANCA RD
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.28704669999999,36.17271332,INJURY CRASH,09/30/2016,426,S,LVMPD,2332795,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,RAMPART BLVD,CANYON RUN DR
DAYLIGHT,CLEAR,NONE,DRY,-115.33085829999999,36.16153866,INJURY CRASH,09/30/2016,0,AT INT,LVMPD,2332818,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,S PAVILION CENTER DR,PARK RUN DR
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.27476809999999,36.17760901,PROPERTY DAMAGE ONLY,09/30/2016,35,W,NHP,2337749,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,E SUMMERLIN PKWY,DURANGO DR TO SUMMERLIN PKWY E
DAYLIGHT,CLEAR,NONE,DRY,-115.06222379999998,36.16198953,INJURY CRASH,09/30/2016,24,N,LVMPD,2332822,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR612,BEL PORT DR
,CLEAR,,,-115.148923,36.15870925,PROPERTY DAMAGE ONLY,09/30/2016,0,AT INT,LVMPD,2332796,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR159,S 4TH ST
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.0620967,36.16644469,INJURY CRASH,09/30/2016,25,N,LVMPD,2332831,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR612,STEWART AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.10478640000001,36.148432,INJURY CRASH,09/30/2016,18,W,LVMPD,2332836,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,E ST LOUIS AVE,SR582
,CLEAR,,,-115.0622226,36.16201974,PROPERTY DAMAGE ONLY,09/30/2016,35,N,LVMPD,2332801,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR612,BEL PORT DR
DAYLIGHT,CLEAR,NONE,DRY,-115.1631138,36.15071026,PROPERTY DAMAGE ONLY,09/30/2016,600,S,LVMPD,2332819,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,WESTERN AVE,W OAKEY BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.16236040000001,36.15187909,PROPERTY DAMAGE ONLY,09/30/2016,120,S,LVMPD,2332811,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,WESTERN AVE,W OAKEY BLVD
DARK - CONTINUOUS LIGHTING,CLOUDY,NONE,DRY,-115.062114,36.16816192,INJURY CRASH,09/30/2016,650,N,LVMPD,2332849,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR612,STEWART AVE
,CLEAR,,,-115.0892307,36.16352979,PROPERTY DAMAGE ONLY,09/30/2016,0,AT INT,LVMPD,2332815,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,N SANDHILL RD,LA BREA CT
DUSK,CLOUDY,NONE,DRY,-115.07602949999999,36.17346479,INJURY CRASH,09/30/2016,42,W,LVMPD,2332841,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,E BONANZA RD,PAGE ST
DARK - CONTINUOUS LIGHTING,CLOUDY,NONE,DRY,-115.062114,36.16816192,INJURY CRASH,09/30/2016,650,N,LVMPD,2332847,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR612,STEWART AVE
,CLEAR,,,-115.15790349999999,36.14962713,PROPERTY DAMAGE ONLY,09/30/2016,84,S,LVMPD,2332832,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,FAIRFIELD AVE,W CHICAGO AVE
DAYLIGHT,CLOUDY,NONE,DRY,-115.12161940000001,36.16089492,INJURY CRASH,09/30/2016,333,W,LVMPD,2332840,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR582,N 21ST ST
DARK - SPOT LIGHTING,CLEAR,,DRY,-115.16774280000001,36.14773728,INJURY CRASH,09/30/2016,200,S,NHP,2337764,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,IR15N,SR589W/E TO IR15N INT40
DARK - SPOT LIGHTING,CLEAR,DEBRIS,WET,-115.1314572,36.17080674,PROPERTY DAMAGE ONLY,09/30/2016,425,S,NHP,2337761,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,US95N,US95N TO SR604 N/S INT75B
DARK - SPOT LIGHTING,CLEAR,OTHER HIGHWAY,DRY,-115.16463040000001,36.15127272,PROPERTY DAMAGE ONLY,09/30/2016,1600,S,NHP,2337760,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,IR15N,IR15N TO SR159E INT41
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.16636509999998,36.14930289,PROPERTY DAMAGE ONLY,09/30/2016,500,N,NHP,2337763,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,IR15N,SR589W/E TO IR15N INT40
DUSK,CLEAR,NONE,DRY,-115.11167340000002,36.18825927,INJURY CRASH,09/30/2016,0,AT INT,NLPD,2343264,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,OWENS AVE,PATRICIA ST
DUSK,CLEAR,OTHER HIGHWAY,DRY,-115.171599,36.14335604,INJURY CRASH,09/30/2016,300,S,NHP,2337753,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N,MILE MARKER 40.52
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.24430559999999,36.16795938,INJURY CRASH,09/30/2016,600,N,LVMPD,2332812,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR595,ALTA DR
,CLOUDY,,,-115.18384309999999,36.14422358,PROPERTY DAMAGE ONLY,09/30/2016,490,E,LVMPD,2332839,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR589,SPANISH OAKS DR
DAYLIGHT,CLEAR,NONE,DRY,-115.23267859999999,36.16625242,INJURY CRASH,09/30/2016,100,E,LVMPD,2332829,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,ALTA DR,S TORREY PINES DR
,CLEAR,,,-115.22394720000001,36.15899499,PROPERTY DAMAGE ONLY,09/30/2016,25,S,LVMPD,2332838,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR596,SR159
DAYLIGHT,CLEAR,NONE,DRY,-115.170597,36.14401311,INJURY CRASH,09/30/2016,50,W,NHP,2337747,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR589,IR15N TO SR589W/E INT40
DAYLIGHT,CLEAR,NONE,DRY,-115.24375959999999,36.17662501,PROPERTY DAMAGE ONLY,09/30/2016,25,N,NHP,2337726,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95N,MILE MARKER 80.743
DAYLIGHT,CLEAR,NONE,DRY,-115.16534240000001,36.15081518,PROPERTY DAMAGE ONLY,09/30/2016,300,S,NHP,2337744,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15S,MLK N/S /SR159 TO IR15S INT41
DAYLIGHT,CLEAR,NONE,DRY,-115.23393870000001,36.2321903,INJURY CRASH,09/30/2016,15,W,LVMPD,2332804,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,W ALEXANDER RD,N TORREY PINES DR
DARK - CONTINUOUS LIGHTING,CLOUDY,NONE,DRY,-115.18748300000001,36.18764701,INJURY CRASH,09/30/2016,125,E,LVMPD,2332844,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SMOKE TREE AVE,SILVER LAKE DR
DAYLIGHT,CLEAR,NONE,DRY,-115.24367020000001,36.19583555,INJURY CRASH,09/30/2016,25,E,NHP,2337722,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N TO LAKE MEAD BLVD W INT82,LAKE MEAD BLVD
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.15297120000001,36.1738782,PROPERTY DAMAGE ONLY,09/30/2016,75,S,NHP,2337746,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95S,FRCL54/MLKING TO US95S INT76
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.24264140000001,36.19581783,PROPERTY DAMAGE ONLY,09/30/2016,200,W,NHP,2337721,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,LAKE MEAD BLVD,RAINBOW BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.2879865,36.21866848,INJURY CRASH,09/30/2016,75,N,LVMPD,2332816,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,N EL CAPITAN WAY,CHEYENNE AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.24122129999999,36.29767877,INJURY CRASH,09/30/2016,300,E,LVMPD,2332814,79754033.88435799,70999.41665965,0,1830.90800968,2.86079377,79754033.8843,70999.41665960001,FARM RD,RAINBOW BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.2824892,36.30094894,INJURY CRASH,10/01/2016,75,S,LVMPD,2332887,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,FARM RD,N DURANGO DR
,CLEAR,,,-115.216903,36.32030758,PROPERTY DAMAGE ONLY,10/01/2016,135,W,LVMPD,2332868,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,IRON MOUNTAIN RD,SAXON CANYON ST
,CLEAR,,,-115.26735320000002,36.3094984,PROPERTY DAMAGE ONLY,10/01/2016,600,E,LVMPD,2332862,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,RACEL ST,N CIMARRON RD
DAYLIGHT,CLEAR,NONE,WET,-115.28493870000001,36.29909396,PROPERTY DAMAGE ONLY,10/01/2016,5,E,NHP,2337936,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,N DURANGO DR,DURANGO DR TO US95N INT93
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.2871119,36.29704242,INJURY CRASH,10/01/2016,0,AT INT,NHP,2337808,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,N DURANGO DR,DURANGO DR TO US95S INT93
DAYLIGHT,CLEAR,NONE,DRY,-115.2974137,36.14426452,INJURY CRASH,10/01/2016,80,E,LVMPD,2332870,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,SAHARA AVE,FORT APACHE RD
,CLEAR,,,-115.11611129999999,36.17379475,PROPERTY DAMAGE ONLY,10/01/2016,32,E,LVMPD,2332880,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,E BONANZA RD,EASTERN AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.16738729999999,36.14814233,PROPERTY DAMAGE ONLY,10/01/2016,3000,S,NHP,2337790,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,IR15N,IR15N TO SR159E INT41
DAYLIGHT,CLEAR,NONE,DRY,-115.1277652,36.15152927,INJURY CRASH,10/01/2016,0,AT INT,LVMPD,2332886,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,E OAKEY BLVD,SPENCER ST
DAYLIGHT,CLEAR,NONE,DRY,-115.16744809999999,36.14807307,INJURY CRASH,10/01/2016,50,S,NHP,2337801,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,IR15N,SR589W/E TO IR15N INT40
,CLEAR,,,-115.1305787,36.17388239,PROPERTY DAMAGE ONLY,10/01/2016,0,AT INT,LVMPD,2332889,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,MARYLAND PKWY,E BONANZA RD
